ac_number,ac_name,part_no,ps_name,lang,roll_type,expected_size_mb,filename,raw_bytes,compressed_bytes,pages,status
30,Lilong,12,12 - Haoreibi Makha Leikai Salam Manung,ENG,final,6.78,AC30_part012_final_ENG.pdf,,5252623,,done
30,Lilong,12,12 - Haoreibi Makha Leikai Salam Manung,BEN,final,7.62,AC30_part012_final_BEN.pdf,,5475727,,done
30,Lilong,13,13 - Haoreibi Turel Ahanbi (A),ENG,final,6.98,AC30_part013_final_ENG.pdf,,5443138,,done
30,Lilong,13,13 - Haoreibi Turel Ahanbi (A),BEN,final,7.84,AC30_part013_final_BEN.pdf,,5679985,,done
30,Lilong,14,14 - Haoreibi Turel Ahanbi (B),ENG,final,6.99,AC30_part014_final_ENG.pdf,,5453195,,done
30,Lilong,14,14 - Haoreibi Turel Ahanbi (B),BEN,final,7.84,AC30_part014_final_BEN.pdf,,5685865,,done
30,Lilong,15,15 - Haoreibi Turel Ahanbi (C),ENG,final,7.34,AC30_part015_final_ENG.pdf,,5763245,,done
30,Lilong,15,15 - Haoreibi Turel Ahanbi (C),BEN,final,8.29,AC30_part015_final_BEN.pdf,,6038137,,done
30,Lilong,16,16 - Haoreibi Turel Ahanbi (D),ENG,final,6.88,AC30_part016_final_ENG.pdf,,5336968,,done
30,Lilong,16,16 - Haoreibi Turel Ahanbi (D),BEN,final,7.7,AC30_part016_final_BEN.pdf,,5565600,,done
30,Lilong,17,17 - Oinam Sawombung (A),ENG,final,9.59,AC30_part017_final_ENG.pdf,,7487261,,done
30,Lilong,17,17 - Oinam Sawombung (A),BEN,final,10.69,AC30_part017_final_BEN.pdf,,7755516,,done
30,Lilong,18,18 - Oinam Sawombung (B),ENG,final,7.88,AC30_part018_final_ENG.pdf,,6083245,,done
30,Lilong,18,18 - Oinam Sawombung (B),BEN,final,8.69,AC30_part018_final_BEN.pdf,,6244568,,done
30,Lilong,19,19 - Lilong Khunou,ENG,final,7.51,AC30_part019_final_ENG.pdf,,5830098,,done
30,Lilong,19,19 - Lilong Khunou,BEN,final,8.53,AC30_part019_final_BEN.pdf,,6146725,,done
30,Lilong,20,20 - Lilong Bazar Heinou Makhong,ENG,final,7.26,AC30_part020_final_ENG.pdf,,5700960,,done
30,Lilong,20,20 - Lilong Bazar Heinou Makhong,BEN,final,8.13,AC30_part020_final_BEN.pdf,,5941923,,done
30,Lilong,21,21 - Lilong Hangamthabi Ushoipokpi,ENG,final,6.87,AC30_part021_final_ENG.pdf,,5316525,,done
30,Lilong,21,21 - Lilong Hangamthabi Ushoipokpi,BEN,final,7.69,AC30_part021_final_BEN.pdf,,5548110,,done
30,Lilong,22,22 - Lilong Tairen Makhong Tolenkhun,ENG,final,6.58,AC30_part022_final_ENG.pdf,,5138539,,done
30,Lilong,22,22 - Lilong Tairen Makhong Tolenkhun,BEN,final,7.37,AC30_part022_final_BEN.pdf,,5366326,,done
30,Lilong,23,23 - Chingkham Kabui Tamyai Sumang,ENG,final,7.06,AC30_part023_final_ENG.pdf,,5470302,,done
30,Lilong,23,23 - Chingkham Kabui Tamyai Sumang,BEN,final,7.91,AC30_part023_final_BEN.pdf,,5697122,,done
30,Lilong,24,24 - Lilong Ushoipokpi Tharaorok,ENG,final,6.3,AC30_part024_final_ENG.pdf,,4865807,,done
30,Lilong,24,24 - Lilong Ushoipokpi Tharaorok,BEN,final,7.06,AC30_part024_final_BEN.pdf,,5092354,,done
30,Lilong,25,25 - Lilong Turel Ahanbi Mathak,ENG,final,6.61,AC30_part025_final_ENG.pdf,,5103800,,done
30,Lilong,25,25 - Lilong Turel Ahanbi Mathak,BEN,final,7.38,AC30_part025_final_BEN.pdf,,5309462,,done
30,Lilong,26,26 - Lilong Turel Ahanbi Makha,ENG,final,6.91,AC30_part026_final_ENG.pdf,,5309334,,done
30,Lilong,26,26 - Lilong Turel Ahanbi Makha,BEN,final,7.72,AC30_part026_final_BEN.pdf,,5523646,,done
30,Lilong,27,27 - Lilong Kaleikhong Makha,ENG,final,8.39,AC30_part027_final_ENG.pdf,,6585722,,done
30,Lilong,27,27 - Lilong Kaleikhong Makha,BEN,final,9.43,AC30_part027_final_BEN.pdf,,6887333,,done
30,Lilong,28,28 - Turel Ahanbi Chingkham Makha,ENG,final,11.52,AC30_part028_final_ENG.pdf,,9156342,,done
30,Lilong,28,28 - Turel Ahanbi Chingkham Makha,BEN,final,13.05,AC30_part028_final_BEN.pdf,,9620979,,done
30,Lilong,29,29 - Chingkham Makha,ENG,final,10.85,AC30_part029_final_ENG.pdf,,8639987,,done
30,Lilong,29,29 - Chingkham Makha,BEN,final,12.24,AC30_part029_final_BEN.pdf,,9054828,,done
30,Lilong,30,30 - Lilong Arapti,ENG,final,11.11,AC30_part030_final_ENG.pdf,,8734539,,done
30,Lilong,30,30 - Lilong Arapti,BEN,final,12.49,AC30_part030_final_BEN.pdf,,9101843,,done
30,Lilong,31,31 - Lilong Chaobok Mairenkhun,ENG,final,5.78,AC30_part031_final_ENG.pdf,,4428389,,done
30,Lilong,31,31 - Lilong Chaobok Mairenkhun,BEN,final,6.47,AC30_part031_final_BEN.pdf,,4634442,,done
30,Lilong,32,32 - Lilong Chaobok Tairen Makhong,ENG,final,6.29,AC30_part032_final_ENG.pdf,,4884856,,done
30,Lilong,32,32 - Lilong Chaobok Tairen Makhong,BEN,final,7.04,AC30_part032_final_BEN.pdf,,5095832,,done
30,Lilong,33,33 - Atoukhong,ENG,final,10.38,AC30_part033_final_ENG.pdf,,8233575,,done
30,Lilong,33,33 - Atoukhong,BEN,final,11.75,AC30_part033_final_BEN.pdf,,8653218,,done
30,Lilong,34,34 - Lilong Nungei,ENG,final,7.6,AC30_part034_final_ENG.pdf,,5915258,,done
30,Lilong,34,34 - Lilong Nungei,BEN,final,8.52,AC30_part034_final_BEN.pdf,,6159927,,done
30,Lilong,35,35 - Lilong Nungei Khunou,ENG,final,7.03,AC30_part035_final_ENG.pdf,,5632324,,done
30,Lilong,35,35 - Lilong Nungei Khunou,BEN,final,7.91,AC30_part035_final_BEN.pdf,,5877354,,done
30,Lilong,36,36 - Khekman (A),ENG,final,6.01,AC30_part036_final_ENG.pdf,,4587307,,done
30,Lilong,36,36 - Khekman (A),BEN,final,6.63,AC30_part036_final_BEN.pdf,,4725268,,done
30,Lilong,37,37 - Khekman (B-1),ENG,final,6.1,AC30_part037_final_ENG.pdf,,4770564,,done
30,Lilong,37,37 - Khekman (B-1),BEN,final,6.83,AC30_part037_final_BEN.pdf,,4974687,,done
30,Lilong,38,38 - Khekman (B),ENG,final,10.42,AC30_part038_final_ENG.pdf,,8284678,,done
30,Lilong,38,38 - Khekman (B),BEN,final,11.65,AC30_part038_final_BEN.pdf,,8612861,,done
30,Lilong,39,39 - Khekman (C),ENG,final,6.88,AC30_part039_final_ENG.pdf,,5258967,,done
30,Lilong,39,39 - Khekman (C),BEN,final,7.63,AC30_part039_final_BEN.pdf,,5409794,,done
30,Lilong,40,40 - Khekman (D),ENG,final,6.97,AC30_part040_final_ENG.pdf,,5330288,,done
30,Lilong,40,40 - Khekman (D),BEN,final,7.73,AC30_part040_final_BEN.pdf,,5487155,,done
30,Lilong,41,41 - Keibung (A),ENG,final,8.27,AC30_part041_final_ENG.pdf,,6533580,,done
30,Lilong,41,41 - Keibung (A),BEN,final,9.27,AC30_part041_final_BEN.pdf,,6807479,,done
30,Lilong,42,42 - Keibung (B),ENG,final,7.2,AC30_part042_final_ENG.pdf,,5659459,,done
30,Lilong,42,42 - Keibung (B),BEN,final,8.01,AC30_part042_final_BEN.pdf,,5861844,,done
30,Lilong,43,43 - Haoreibi Turel Ahanbi,ENG,final,8.24,AC30_part043_final_ENG.pdf,,6457477,,done
30,Lilong,43,43 - Haoreibi Turel Ahanbi,BEN,final,9.29,AC30_part043_final_BEN.pdf,,6762956,,done
30,Lilong,44,44 - Laiphrakpam,ENG,final,8.35,AC30_part044_final_ENG.pdf,,6470531,,done
30,Lilong,44,44 - Laiphrakpam,BEN,final,9.17,AC30_part044_final_BEN.pdf,,6612479,,done
31,Thoubal,1,1 - Moijing Leingoijil,ENG,final,8.72,AC31_part001_final_ENG.pdf,,7031825,,done
31,Thoubal,1,1 - Moijing Leingoijil,BEN,final,9.85,AC31_part001_final_BEN.pdf,,7369149,,done
31,Thoubal,2,2 - Moijing Thoubalmayum Leikai,ENG,final,7.06,AC31_part002_final_ENG.pdf,,5840857,,done
31,Thoubal,2,2 - Moijing Thoubalmayum Leikai,BEN,final,7.99,AC31_part002_final_BEN.pdf,,6117496,,done
31,Thoubal,3,3 - Moijing Awang Leikai,ENG,final,5.72,AC31_part003_final_ENG.pdf,,4433220,,done
31,Thoubal,3,3 - Moijing Awang Leikai,BEN,final,6.44,AC31_part003_final_BEN.pdf,,4651331,,done
31,Thoubal,4,4 - Moijing Awang Mamang Leikai,ENG,final,9.51,AC31_part004_final_ENG.pdf,,7591664,,done
31,Thoubal,4,4 - Moijing Awang Mamang Leikai,BEN,final,10.74,AC31_part004_final_BEN.pdf,,7970813,,done
31,Thoubal,5,5 - Moijing Wangmataba Makha Leikai,ENG,final,6.4,AC31_part005_final_ENG.pdf,,5039766,,done
31,Thoubal,5,5 - Moijing Wangmataba Makha Leikai,BEN,final,7.16,AC31_part005_final_BEN.pdf,,5254098,,done
31,Thoubal,6,6 - Moijing Wangmataba,ENG,final,9.73,AC31_part006_final_ENG.pdf,,7834880,,done
31,Thoubal,6,6 - Moijing Wangmataba,BEN,final,10.94,AC31_part006_final_BEN.pdf,,8199467,,done
31,Thoubal,7,7 - Leishangthem (A),ENG,final,6.29,AC31_part007_final_ENG.pdf,,4844944,,done
31,Thoubal,7,7 - Leishangthem (A),BEN,final,7.03,AC31_part007_final_BEN.pdf,,5015044,,done
31,Thoubal,8,8 - Leishangthem (B),ENG,final,6.8,AC31_part008_final_ENG.pdf,,5247964,,done
31,Thoubal,8,8 - Leishangthem (B),BEN,final,7.65,AC31_part008_final_BEN.pdf,,5455111,,done
31,Thoubal,9,9 - Leishangthem Khongmanung Maning Leikai,ENG,final,10.89,AC31_part009_final_ENG.pdf,,8652945,,done
31,Thoubal,9,9 - Leishangthem Khongmanung Maning Leikai,BEN,final,12.16,AC31_part009_final_BEN.pdf,,8912657,,done
31,Thoubal,10,10 - Leishangthem Keli Makhong (A),ENG,final,6.28,AC31_part010_final_ENG.pdf,,4763458,,done
31,Thoubal,10,10 - Leishangthem Keli Makhong (A),BEN,final,6.94,AC31_part010_final_BEN.pdf,,4899757,,done
31,Thoubal,11,11 - Leishangthem Keli Makhong (B),ENG,final,6.7,AC31_part011_final_ENG.pdf,,5112749,,done
31,Thoubal,11,11 - Leishangthem Keli Makhong (B),BEN,final,7.4,AC31_part011_final_BEN.pdf,,5255237,,done
31,Thoubal,12,12 - Leishangthem Wangmataba (A),ENG,final,5.39,AC31_part012_final_ENG.pdf,,4071578,,done
31,Thoubal,12,12 - Leishangthem Wangmataba (A),BEN,final,5.95,AC31_part012_final_BEN.pdf,,4181924,,done
31,Thoubal,13,13 - Leishangthem Wangmataba (B),ENG,final,6.61,AC31_part013_final_ENG.pdf,,5091887,,done
31,Thoubal,13,13 - Leishangthem Wangmataba (B),BEN,final,7.32,AC31_part013_final_BEN.pdf,,5254708,,done
31,Thoubal,14,14 - Thoudam Thokchom,ENG,final,7.37,AC31_part014_final_ENG.pdf,,5737142,,done
31,Thoubal,14,14 - Thoudam Thokchom,BEN,final,8.24,AC31_part014_final_BEN.pdf,,5936759,,done
31,Thoubal,15,15 - Nongangkhong (A),ENG,final,8.32,AC31_part015_final_ENG.pdf,,6389783,,done
31,Thoubal,15,15 - Nongangkhong (A),BEN,final,9.29,AC31_part015_final_BEN.pdf,,6617050,,done
31,Thoubal,16,16 - Nongangkhong (B),ENG,final,7.82,AC31_part016_final_ENG.pdf,,6007085,,done
31,Thoubal,16,16 - Nongangkhong (B),BEN,final,8.88,AC31_part016_final_BEN.pdf,,6305508,,done
31,Thoubal,17,17 - Nongangkhong (C),ENG,final,9.83,AC31_part017_final_ENG.pdf,,7594053,,done
31,Thoubal,17,17 - Nongangkhong (C),BEN,final,11.09,AC31_part017_final_BEN.pdf,,7929082,,done
31,Thoubal,18,18 - Okram Wangmataba (A),ENG,final,7.64,AC31_part018_final_ENG.pdf,,5870581,,done
31,Thoubal,18,18 - Okram Wangmataba (A),BEN,final,8.39,AC31_part018_final_BEN.pdf,,6020084,,done
31,Thoubal,19,19 - Okram Wangmataba (B),ENG,final,6.48,AC31_part019_final_ENG.pdf,,4904840,,done
31,Thoubal,19,19 - Okram Wangmataba (B),BEN,final,7.18,AC31_part019_final_BEN.pdf,,5064756,,done
31,Thoubal,20,20 - Thoubal Wangmataba(A),ENG,final,9.29,AC31_part020_final_ENG.pdf,,7324047,,done
31,Thoubal,20,20 - Thoubal Wangmataba(A),BEN,final,10.48,AC31_part020_final_BEN.pdf,,7643339,,done
31,Thoubal,21,21 - Thoubal Wangmataba(B),ENG,final,8.74,AC31_part021_final_ENG.pdf,,6875589,,done
31,Thoubal,21,21 - Thoubal Wangmataba(B),BEN,final,9.75,AC31_part021_final_BEN.pdf,,7107444,,done
31,Thoubal,22,22 - Thoubal Wangmataba(C),ENG,final,9.14,AC31_part022_final_ENG.pdf,,7098529,,done
31,Thoubal,22,22 - Thoubal Wangmataba(C),BEN,final,10.37,AC31_part022_final_BEN.pdf,,7455991,,done
31,Thoubal,23,23 - Sabaltongba (1),ENG,final,11.03,AC31_part023_final_ENG.pdf,,8585222,,done
31,Thoubal,23,23 - Sabaltongba (1),BEN,final,11.96,AC31_part023_final_BEN.pdf,,8733637,,done
31,Thoubal,24,24 - Sabaltongba (2-A),ENG,final,5.8,AC31_part024_final_ENG.pdf,,4310532,,done
31,Thoubal,24,24 - Sabaltongba (2-A),BEN,final,6.3,AC31_part024_final_BEN.pdf,,4397795,,done
31,Thoubal,25,25 - Sabaltongba (2-B),ENG,final,6.66,AC31_part025_final_ENG.pdf,,5030890,,done
31,Thoubal,25,25 - Sabaltongba (2-B),BEN,final,7.34,AC31_part025_final_BEN.pdf,,5202285,,done
31,Thoubal,26,26 - Okram Hanjaba (A),ENG,final,7.62,AC31_part026_final_ENG.pdf,,5905250,,done
31,Thoubal,26,26 - Okram Hanjaba (A),BEN,final,8.53,AC31_part026_final_BEN.pdf,,6137748,,done
31,Thoubal,27,27 - Okram Hanjaba (B),ENG,final,6.56,AC31_part027_final_ENG.pdf,,4997995,,done
31,Thoubal,27,27 - Okram Hanjaba (B),BEN,final,7.31,AC31_part027_final_BEN.pdf,,5169854,,done
31,Thoubal,28,28 - Okram Hanjaba Thongju Leikai,ENG,final,11.11,AC31_part028_final_ENG.pdf,,8796120,,done
31,Thoubal,28,28 - Okram Hanjaba Thongju Leikai,BEN,final,12.41,AC31_part028_final_BEN.pdf,,9089851,,done
31,Thoubal,29,29 - Okram Hanjaba (C),ENG,final,8.44,AC31_part029_final_ENG.pdf,,6569353,,done
31,Thoubal,29,29 - Okram Hanjaba (C),BEN,final,9.44,AC31_part029_final_BEN.pdf,,6810298,,done
31,Thoubal,30,30 - Kshetri Leikai (A),ENG,final,7.87,AC31_part030_final_ENG.pdf,,6069980,,done
31,Thoubal,30,30 - Kshetri Leikai (A),BEN,final,8.75,AC31_part030_final_BEN.pdf,,6275353,,done
31,Thoubal,31,31 - Kshetri Leikai (B),ENG,final,6.45,AC31_part031_final_ENG.pdf,,4919037,,done
31,Thoubal,31,31 - Kshetri Leikai (B),BEN,final,7.16,AC31_part031_final_BEN.pdf,,5085487,,done
31,Thoubal,32,32 - Kshetri Leikai (C),ENG,final,8.49,AC31_part032_final_ENG.pdf,,6619304,,done
31,Thoubal,32,32 - Kshetri Leikai (C),BEN,final,9.52,AC31_part032_final_BEN.pdf,,6876791,,done
31,Thoubal,33,33 - Thoubal Achouba Awang Leikai (A),ENG,final,7.66,AC31_part033_final_ENG.pdf,,5864026,,done
31,Thoubal,33,33 - Thoubal Achouba Awang Leikai (A),BEN,final,8.58,AC31_part033_final_BEN.pdf,,6102752,,done
31,Thoubal,34,34 - Thoubal Achouba Awang Leikai  (B),ENG,final,5.63,AC31_part034_final_ENG.pdf,,4243101,,done
31,Thoubal,34,34 - Thoubal Achouba Awang Leikai  (B),BEN,final,6.29,AC31_part034_final_BEN.pdf,,4413683,,done
31,Thoubal,35,35 - Thoubal Achouba (A),ENG,final,9.75,AC31_part035_final_ENG.pdf,,7640024,,done
31,Thoubal,35,35 - Thoubal Achouba (A),BEN,final,10.99,AC31_part035_final_BEN.pdf,,7962721,,done
31,Thoubal,36,36 - Thoubal Achouba (B),ENG,final,5.56,AC31_part036_final_ENG.pdf,,4165543,,done
31,Thoubal,36,36 - Thoubal Achouba (B),BEN,final,6.19,AC31_part036_final_BEN.pdf,,4318652,,done
31,Thoubal,37,37 - Thoubal Achouba  Makha Leikai,ENG,final,8.47,AC31_part037_final_ENG.pdf,,6533720,,done
31,Thoubal,37,37 - Thoubal Achouba  Makha Leikai,BEN,final,9.5,AC31_part037_final_BEN.pdf,,6801423,,done
31,Thoubal,38,38 - Athokpam Town Portion (A),ENG,final,8.17,AC31_part038_final_ENG.pdf,,6362189,,done
31,Thoubal,38,38 - Athokpam Town Portion (A),BEN,final,9.17,AC31_part038_final_BEN.pdf,,6608952,,done
31,Thoubal,39,39 - Athokpam Town Portion (B),ENG,final,8.3,AC31_part039_final_ENG.pdf,,6397016,,done
31,Thoubal,39,39 - Athokpam Town Portion (B),BEN,final,9.12,AC31_part039_final_BEN.pdf,,6551224,,done
31,Thoubal,40,40 - Thoudam,ENG,final,7.74,AC31_part040_final_ENG.pdf,,6131547,,done
31,Thoubal,40,40 - Thoudam,BEN,final,8.68,AC31_part040_final_BEN.pdf,,6361996,,done
32,Wangkhem,1,1 - Haokha Mamang Leikai (A),ENG,final,6.79,AC32_part001_final_ENG.pdf,,5144123,,done
32,Wangkhem,1,1 - Haokha Mamang Leikai (A),BEN,final,7.52,AC32_part001_final_BEN.pdf,,5289788,,done
32,Wangkhem,2,2 - Haokha Mamang Leikai (B),ENG,final,6.17,AC32_part002_final_ENG.pdf,,4633748,,done
32,Wangkhem,2,2 - Haokha Mamang Leikai (B),BEN,final,6.8,AC32_part002_final_BEN.pdf,,4763629,,done
32,Wangkhem,3,3 - Haokha Maning,ENG,final,9.9,AC32_part003_final_ENG.pdf,,7742086,,done
32,Wangkhem,3,3 - Haokha Maning,BEN,final,10.93,AC32_part003_final_BEN.pdf,,7924497,,done
32,Wangkhem,4,4 - Thoubal Khunou,ENG,final,7.86,AC32_part004_final_ENG.pdf,,6136952,,done
32,Wangkhem,4,4 - Thoubal Khunou,BEN,final,8.81,AC32_part004_final_BEN.pdf,,6353400,,done
32,Wangkhem,5,5 - Kiyam Wangmataba Leikai,ENG,final,6.18,AC32_part005_final_ENG.pdf,,4668700,,done
32,Wangkhem,5,5 - Kiyam Wangmataba Leikai,BEN,final,6.9,AC32_part005_final_BEN.pdf,,4808903,,done
32,Wangkhem,6,6 - Kiyam Siphai Litanpok Leikai,ENG,final,5.41,AC32_part006_final_ENG.pdf,,4120385,,done
32,Wangkhem,6,6 - Kiyam Siphai Litanpok Leikai,BEN,final,6.02,AC32_part006_final_BEN.pdf,,4272896,,done
32,Wangkhem,7,7 - Kiyam Siphai Amurijam Leikai,ENG,final,10.89,AC32_part007_final_ENG.pdf,,8528346,,done
32,Wangkhem,7,7 - Kiyam Siphai Amurijam Leikai,BEN,final,12.31,AC32_part007_final_BEN.pdf,,8891742,,done
32,Wangkhem,8,8 - Kiyam Siphai,ENG,final,10.79,AC32_part008_final_ENG.pdf,,8429537,,done
32,Wangkhem,8,8 - Kiyam Siphai,BEN,final,12.05,AC32_part008_final_BEN.pdf,,8692540,,done
32,Wangkhem,9,9 - Kiyam Siphai Khong Ahanbi,ENG,final,10.33,AC32_part009_final_ENG.pdf,,8119374,,done
32,Wangkhem,9,9 - Kiyam Siphai Khong Ahanbi,BEN,final,11.56,AC32_part009_final_BEN.pdf,,8416491,,done
32,Wangkhem,10,10 - Kiyam Siphai Laithagol Leikai,ENG,final,9.83,AC32_part010_final_ENG.pdf,,7694258,,done
32,Wangkhem,10,10 - Kiyam Siphai Laithagol Leikai,BEN,final,10.84,AC32_part010_final_BEN.pdf,,7867432,,done
32,Wangkhem,11,11 - Hayel Labuk,ENG,final,11.19,AC32_part011_final_ENG.pdf,,9055847,,done
32,Wangkhem,11,11 - Hayel Labuk,BEN,final,12.7,AC32_part011_final_BEN.pdf,,9528837,,done
32,Wangkhem,12,12 - Phoudel Mamang Leikai,ENG,final,8.02,AC32_part012_final_ENG.pdf,,6301993,,done
32,Wangkhem,12,12 - Phoudel Mamang Leikai,BEN,final,9.02,AC32_part012_final_BEN.pdf,,6588995,,done
32,Wangkhem,13,13 - Phoudel Maning Leikai,ENG,final,9.26,AC32_part013_final_ENG.pdf,,7342900,,done
32,Wangkhem,13,13 - Phoudel Maning Leikai,BEN,final,10.36,AC32_part013_final_BEN.pdf,,7620075,,done
32,Wangkhem,14,14 - Phoudel Keirambi,ENG,final,7.14,AC32_part014_final_ENG.pdf,,5656281,,done
32,Wangkhem,14,14 - Phoudel Keirambi,BEN,final,7.95,AC32_part014_final_BEN.pdf,,5842672,,done
32,Wangkhem,15,15 - Singa Mathak Leikai,ENG,final,4.93,AC32_part015_final_ENG.pdf,,3741043,,done
32,Wangkhem,15,15 - Singa Mathak Leikai,BEN,final,5.49,AC32_part015_final_BEN.pdf,,3882174,,done
32,Wangkhem,16,16 - Singa Mayai Leikai,ENG,final,7.36,AC32_part016_final_ENG.pdf,,5813115,,done
32,Wangkhem,16,16 - Singa Mayai Leikai,BEN,final,8.22,AC32_part016_final_BEN.pdf,,6034980,,done
32,Wangkhem,17,17 - Singa Huidrom Leikai,ENG,final,8.0,AC32_part017_final_ENG.pdf,,6248021,,done
32,Wangkhem,17,17 - Singa Huidrom Leikai,BEN,final,8.98,AC32_part017_final_BEN.pdf,,6502599,,done
32,Wangkhem,18,18 - Wangkhem (A),ENG,final,7.92,AC32_part018_final_ENG.pdf,,6135471,,done
32,Wangkhem,18,18 - Wangkhem (A),BEN,final,8.84,AC32_part018_final_BEN.pdf,,6377188,,done
32,Wangkhem,19,19 - Wangkhem (B),ENG,final,10.11,AC32_part019_final_ENG.pdf,,7941821,,done
32,Wangkhem,19,19 - Wangkhem (B),BEN,final,11.27,AC32_part019_final_BEN.pdf,,8217146,,done
32,Wangkhem,20,20 - Yairipok Bishnunaha Awang Leikai,ENG,final,9.49,AC32_part020_final_ENG.pdf,,7376797,,done
32,Wangkhem,20,20 - Yairipok Bishnunaha Awang Leikai,BEN,final,10.64,AC32_part020_final_BEN.pdf,,7655410,,done
32,Wangkhem,21,21 - Bishnunaha Mamang Leikai,ENG,final,4.59,AC32_part021_final_ENG.pdf,,3488304,,done
32,Wangkhem,21,21 - Bishnunaha Mamang Leikai,BEN,final,5.11,AC32_part021_final_BEN.pdf,,3601689,,done
32,Wangkhem,22,22 - Bishnunaha Makha Leikai,ENG,final,10.76,AC32_part022_final_ENG.pdf,,8472971,,done
32,Wangkhem,22,22 - Bishnunaha Makha Leikai,BEN,final,12.06,AC32_part022_final_BEN.pdf,,8777084,,done
32,Wangkhem,23,23 - Charangpat Mamang Mathak,ENG,final,11.96,AC32_part023_final_ENG.pdf,,9458016,,done
32,Wangkhem,23,23 - Charangpat Mamang Mathak,BEN,final,13.37,AC32_part023_final_BEN.pdf,,9785058,,done
32,Wangkhem,24,24 - Charangpat Mamang Makha,ENG,final,10.23,AC32_part024_final_ENG.pdf,,7989997,,done
32,Wangkhem,24,24 - Charangpat Mamang Makha,BEN,final,11.26,AC32_part024_final_BEN.pdf,,8180477,,done
32,Wangkhem,25,25 - Charangpat Maklang Maning Leikai,ENG,final,8.94,AC32_part025_final_ENG.pdf,,6981729,,done
32,Wangkhem,25,25 - Charangpat Maklang Maning Leikai,BEN,final,9.98,AC32_part025_final_BEN.pdf,,7225161,,done
32,Wangkhem,26,26 - Charangpat Maklang Awang Leikai,ENG,final,8.02,AC32_part026_final_ENG.pdf,,6271219,,done
32,Wangkhem,26,26 - Charangpat Maklang Awang Leikai,BEN,final,8.86,AC32_part026_final_BEN.pdf,,6461831,,done
32,Wangkhem,27,27 - Icham Khunou,ENG,final,5.32,AC32_part027_final_ENG.pdf,,4144087,,done
32,Wangkhem,27,27 - Icham Khunou,BEN,final,5.92,AC32_part027_final_BEN.pdf,,4271475,,done
32,Wangkhem,28,28 - Yairipok Bambon Leikai (A),ENG,final,8.21,AC32_part028_final_ENG.pdf,,6388861,,done
32,Wangkhem,28,28 - Yairipok Bambon Leikai (A),BEN,final,9.16,AC32_part028_final_BEN.pdf,,6620314,,done
32,Wangkhem,29,29 - Yairipok Bambon Leikai (B),ENG,final,10.63,AC32_part029_final_ENG.pdf,,8399932,,done
32,Wangkhem,29,29 - Yairipok Bambon Leikai (B),BEN,final,11.89,AC32_part029_final_BEN.pdf,,8728660,,done
32,Wangkhem,30,30 - Khoirom Mathak Leikai,ENG,final,8.87,AC32_part030_final_ENG.pdf,,6917031,,done
32,Wangkhem,30,30 - Khoirom Mathak Leikai,BEN,final,9.9,AC32_part030_final_BEN.pdf,,7165189,,done
32,Wangkhem,31,31 - Khoirom Laimang Leikai,ENG,final,5.21,AC32_part031_final_ENG.pdf,,3903881,,done
32,Wangkhem,31,31 - Khoirom Laimang Leikai,BEN,final,5.76,AC32_part031_final_BEN.pdf,,4023151,,done
32,Wangkhem,32,32 - Khoirom Kha-Thangba Leikai,ENG,final,9.01,AC32_part032_final_ENG.pdf,,7021314,,done
32,Wangkhem,32,32 - Khoirom Kha-Thangba Leikai,BEN,final,10.1,AC32_part032_final_BEN.pdf,,7287124,,done
32,Wangkhem,33,33 - Khoirom Heitroipokpi,ENG,final,7.14,AC32_part033_final_ENG.pdf,,5615001,,done
32,Wangkhem,33,33 - Khoirom Heitroipokpi,BEN,final,8.0,AC32_part033_final_BEN.pdf,,5857714,,done
32,Wangkhem,34,34 - Kekru Mathak Leikai,ENG,final,10.33,AC32_part034_final_ENG.pdf,,8128696,,done
32,Wangkhem,34,34 - Kekru Mathak Leikai,BEN,final,11.57,AC32_part034_final_BEN.pdf,,8441570,,done
32,Wangkhem,35,35 - Kekru Makha Leikai,ENG,final,5.42,AC32_part035_final_ENG.pdf,,4127880,,done
32,Wangkhem,35,35 - Kekru Makha Leikai,BEN,final,6.03,AC32_part035_final_BEN.pdf,,4281689,,done
32,Wangkhem,36,36 - Sangomsang and Chaobok Kabui,ENG,final,3.99,AC32_part036_final_ENG.pdf,,2979037,,done
32,Wangkhem,36,36 - Sangomsang and Chaobok Kabui,BEN,final,4.39,AC32_part036_final_BEN.pdf,,3068141,,done
32,Wangkhem,37,37 - Waithou,ENG,final,6.71,AC32_part037_final_ENG.pdf,,5099962,,done
32,Wangkhem,37,37 - Waithou,BEN,final,7.41,AC32_part037_final_BEN.pdf,,5251042,,done
32,Wangkhem,38,38 - Yairipok Bishnunaha Mayai Leikai,ENG,final,10.97,AC32_part038_final_ENG.pdf,,8591365,,done
32,Wangkhem,38,38 - Yairipok Bishnunaha Mayai Leikai,BEN,final,12.34,AC32_part038_final_BEN.pdf,,8922262,,done
32,Wangkhem,39,39 - Charangpat Maklang Mayai Leikai,ENG,final,9.8,AC32_part039_final_ENG.pdf,,7740576,,done
32,Wangkhem,39,39 - Charangpat Maklang Mayai Leikai,BEN,final,10.93,AC32_part039_final_BEN.pdf,,7996214,,done
33,Heirok,1,1 - Chandrakhong (A),ENG,final,6.95,AC33_part001_final_ENG.pdf,,5368608,,done
33,Heirok,1,1 - Chandrakhong (A),BEN,final,7.69,AC33_part001_final_BEN.pdf,,5518973,,done
