language,district_number,district_name,ac_number,ac_name,ps_number,ps_name,filename
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,12,12 -ملرو اے,UACA025PS0012.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,13,13 -ملرو بی,UACA025PS0013.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,14,14 -ملرو سی,UACA025PS0014.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,15,15 -شالہ ٹینگ اے,UACA025PS0015.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,16,16 -شالہ ٹینگ بی,UACA025PS0016.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,17,17 -شالہ ٹینگ سی,UACA025PS0017.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,18,18 -مجھ گنڈ اے,UACA025PS0018.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,19,19 -مجھ گنڈ بی,UACA025PS0019.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,20,20 -لاوے پورہ,UACA025PS0020.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,21,21 -خوشی پورہ اے,UACA025PS0021.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,22,22 -خوشی پورہ بی,UACA025PS0022.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,23,23 -خوشی پورہ سی,UACA025PS0023.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,24,24 -ٹاکنواری پورہ,UACA025PS0024.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,25,25 -بخشی پورہ اے,UACA025PS0025.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,26,26 -بخشی پورہ بی,UACA025PS0026.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,27,27 -پارم پورہ اے,UACA025PS0027.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,28,28 -پارم پورہ بی,UACA025PS0028.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,29,29 -پارم پورہ سی,UACA025PS0029.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,30,30 -پارم پورہ ڈی,UACA025PS0030.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,31,31 -پارم پورہ ای,UACA025PS0031.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,32,32 -برتھنہ اے,UACA025PS0032.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,33,33 -برتھنہ بی,UACA025PS0033.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,34,34 -برتھنہ سی,UACA025PS0034.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,35,35 -برتھنہ ڈی,UACA025PS0035.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,36,36 -آرم پورہ اے,UACA025PS0036.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,37,37 -آرم پورہ بی,UACA025PS0037.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,38,38 -رامپورہ اے,UACA025PS0038.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,39,39 -رامپورہ بی,UACA025PS0039.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,40,40 -رامپورہ سی,UACA025PS0040.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,41,41 -شیرکشمیر کالونی اے,UACA025PS0041.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,42,42 -شیرکشمیر کالونی بی,UACA025PS0042.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,43,43 -رامپورہ ڈی,UACA025PS0043.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,44,44 -پولیس کالونی قمر واری,UACA025PS0044.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,45,45 -بمنہ اے,UACA025PS0045.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,46,46 -بمنہ بی,UACA025PS0046.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,47,47 -بمنہ سی,UACA025PS0047.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,48,48 -بمنہ ڈی,UACA025PS0048.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,49,49 -بمنہ ای,UACA025PS0049.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,50,50 -بمنہ ایف,UACA025PS0050.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,51,51 -بمنہ جی,UACA025PS0051.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,52,52 -بمنہ ایچ,UACA025PS0052.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,53,53 -بمنہ آئی,UACA025PS0053.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,54,54 -بمنہ جے,UACA025PS0054.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,55,55 -بمنہ کے,UACA025PS0055.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,56,56 -بمنہ ایل,UACA025PS0056.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,57,57 -بمنہ ایم,UACA025PS0057.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,58,58 -بمنہ این,UACA025PS0058.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,59,59 -بمنہ او,UACA025PS0059.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,60,60 -بمنہ پی,UACA025PS0060.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,61,61 -بمنہ کیو,UACA025PS0061.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,62,62 -بمنہ آر,UACA025PS0062.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,63,63 -بمنہ ایس,UACA025PS0063.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,64,64 -بمنہ ٹی,UACA025PS0064.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,65,65 -بمنہ یو,UACA025PS0065.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,66,66 -بمنہ وی,UACA025PS0066.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,67,67 -بمنہ ڈبلیو,UACA025PS0067.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,68,68 -بمنہ ایکس,UACA025PS0068.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,69,69 -قمر واری اے,UACA025PS0069.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,70,70 -قمر واری بی,UACA025PS0070.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,71,71 -قمر واری سی,UACA025PS0071.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,72,72 -قمر واری ڈی,UACA025PS0072.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,73,73 -گزر بل اے,UACA025PS0073.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,74,74 -گزر بل بی,UACA025PS0074.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,75,75 -گزر بل سی,UACA025PS0075.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,76,76 -پتلی پورہ پائین,UACA025PS0076.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,77,77 -پتلی پورہ بالا اے,UACA025PS0077.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,78,78 -پتلی پورہ بالا بی,UACA025PS0078.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,79,79 -باغیاث اے,UACA025PS0079.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,80,80 -باغیاث بی,UACA025PS0080.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,81,81 -چھانہ محلہ اے,UACA025PS0081.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,82,82 -چھانہ محلہ بی,UACA025PS0082.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,83,83 -زمین باغیاث,UACA025PS0083.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,84,84 -دانہ واری,UACA025PS0084.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,85,85 -مغل محلہ,UACA025PS0085.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,86,86 -باغ نند سنگھ اے,UACA025PS0086.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,87,87 -باغ نند سنگھ بی,UACA025PS0087.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,88,88 -باغ سندر پائین اے,UACA025PS0088.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,89,89 -باغ سندر پائین بی,UACA025PS0089.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,90,90 -باغ سندر بالا اے,UACA025PS0090.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,91,91 -باغ سندر بالا بی,UACA025PS0091.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,92,92 -نالبند پورہ اے,UACA025PS0092.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,93,93 -نالبند پورہ بی,UACA025PS0093.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,94,94 -واتل کدل,UACA025PS0094.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,95,95 -کرن نگر اے,UACA025PS0095.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,96,96 -کرن نگر بی,UACA025PS0096.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,97,97 -کرن نگر سی,UACA025PS0097.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,98,98 -کرن نگر ڈی,UACA025PS0098.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,99,99 -کرن نگر ای,UACA025PS0099.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,100,100-ستھرا شاہی اے,UACA025PS0100.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,101,101-ستھرا شاہی بی,UACA025PS0101.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,102,102-نرسنگھ گڑھ اے,UACA025PS0102.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,103,103-نرسنگھ گڑھ بی,UACA025PS0103.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,104,104-گرو بازار,UACA025PS0104.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,105,105-چھوٹہ بازار اے,UACA025PS0105.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,106,106-چھوٹہ بازار بی,UACA025PS0106.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,107,107-چھوٹہ بازار سی,UACA025PS0107.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,108,108-شہید گنج اے,UACA025PS0108.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,109,109-شہید گنج بی,UACA025PS0109.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,110,110-شہید گنج سی,UACA025PS0110.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,111,111-شیرگڑی,UACA025PS0111.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,112,112-بٹہ مالو اے,UACA025PS0112.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,113,113-بٹہ مالو بی,UACA025PS0113.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,114,114-بٹہ مالو سی,UACA025PS0114.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,115,115-بٹہ مالو ڈی,UACA025PS0115.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,116,116-بٹہ مالو ای,UACA025PS0116.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,117,117-بٹہ مالو ایف,UACA025PS0117.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,118,118-بٹہ مالو جی,UACA025PS0118.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,119,119-بٹہ مالو ایچ,UACA025PS0119.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,120,120-بٹہ مالو  آئی,UACA025PS0120.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,121,121-بٹہ مالو جے,UACA025PS0121.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,122,122-لچھمن پورہ اے,UACA025PS0122.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,123,123-لچھمن پورہ بی,UACA025PS0123.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,124,124-لچھمن پورہ سی,UACA025PS0124.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,125,125-لچھمن پورہ ڈی,UACA025PS0125.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,126,126-لچھمن پورہ ای,UACA025PS0126.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,127,127-لچھمن پورہ ایف,UACA025PS0127.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,128,128-باراں پتھر بٹہ مالو اے,UACA025PS0128.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,129,129-باراں پتھر بٹہ مالو بی,UACA025PS0129.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,130,130-مگرمل باغ اے,UACA025PS0130.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,131,131-مگرمل باغ بی,UACA025PS0131.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,132,132-ہفت چنار,UACA025PS0132.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,133,133-ہفت چنار باراں پتھر,UACA025PS0133.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,134,134-آلوچی باغ اے,UACA025PS0134.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,135,135-آلوچی باغ بی,UACA025PS0135.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,136,136-آلوچی باغ سی,UACA025PS0136.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,137,137-شالپورہ اے,UACA025PS0137.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,138,138-شالپورہ بی,UACA025PS0138.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,139,139-فردوس آباد اے,UACA025PS0139.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,140,140-فردوس آباد بی,UACA025PS0140.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,141,141-فردوس آباد سی,UACA025PS0141.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,142,142-فردوس آباد ڈی,UACA025PS0142.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,143,143-ٹینگ پورہ اے,UACA025PS0143.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,144,144-ٹینگ پورہ بی,UACA025PS0144.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,145,145-بونہ پورہ اے,UACA025PS0145.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,146,146-بونہ پورہ بی,UACA025PS0146.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,147,147-مہاراج پورہ,UACA025PS0147.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,148,148-سولینہ پائین اے,UACA025PS0148.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,149,149-سولینہ پائین بی,UACA025PS0149.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,150,150-سولینہ پائین سی,UACA025PS0150.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,151,151-سولینہ بالا,UACA025PS0151.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,152,152-گوگجی باغ اے,UACA025PS0152.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,153,153-گوگجی باغ بی,UACA025PS0153.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,154,154-وزیر باغ اے,UACA025PS0154.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,155,155-وزیر باغ بی,UACA025PS0155.pdf
Urdu,3,سرینگر- 3   ,25,25-بٹہ مالو,156,156-وزیر باغ سی,UACA025PS0156.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,1,1  -کرسو پاڈشاہی باغ اے,UACA026PS0001.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,2,2  -کرسو پاڈشاہی باغ بی,UACA026PS0002.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,3,3  -کرسو پاڈشاہی باغ سی,UACA026PS0003.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,4,4  -چیرالی گنڈ,UACA026PS0004.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,5,5  -سویٹینگ اے,UACA026PS0005.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,6,6  -سویٹینگ بی,UACA026PS0006.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,7,7  -لسجن اے,UACA026PS0007.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,8,8  -لسجن بی,UACA026PS0008.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,9,9  -لسجن سی,UACA026PS0009.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,10,10 -لسجن ڈی,UACA026PS0010.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,11,11 -لسجن سی ایک,UACA026PS0011.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,12,12 -سمر بگ بی,UACA026PS0012.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,13,13 -سمر بگ اے,UACA026PS0013.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,14,14 -شالینہ,UACA026PS0014.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,15,15 -زونی پورہ,UACA026PS0015.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,16,16 -رکھ شالینہ اے,UACA026PS0016.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,17,17 -رکھ شالینہ بی,UACA026PS0017.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,18,18 -گنگی پورہ,UACA026PS0018.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,19,19 -پہرو اے,UACA026PS0019.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,20,20 -پہرو بی,UACA026PS0020.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,21,21 -پہرو سی,UACA026PS0021.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,22,22 -واگورہ اے,UACA026PS0022.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,23,23 -واگورہ بی,UACA026PS0023.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,24,24 -خنداہ اے,UACA026PS0024.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,25,25 -خنداہ بی,UACA026PS0025.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,26,26 -سٹھسو کلان,UACA026PS0026.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,27,27 -سنزی پورہ,UACA026PS0027.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,28,28 -گوہر پورہ,UACA026PS0028.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,29,29 -کزویرا,UACA026PS0029.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,30,30 -کُلترہ,UACA026PS0030.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,31,31 -بوگام بٹہ پورہ اے,UACA026PS0031.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,32,32 -بوگام بٹہ پورہ بی,UACA026PS0032.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,33,33 -نوبوگ,UACA026PS0033.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,34,34 -واڈی پورہ اے,UACA026PS0034.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,35,35 -واڈی پورہ بی,UACA026PS0035.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,36,36 -براری گنڈ,UACA026PS0036.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,37,37 -حیات پورہ اے,UACA026PS0037.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,38,38 -حیات پورہ بی,UACA026PS0038.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,39,39 -چک مہاند جودھر,UACA026PS0039.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,40,40 -قاضی پورہ,UACA026PS0040.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,41,41 -دھرم سالہ سنگاں,UACA026PS0041.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,42,42 -دوین,UACA026PS0042.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,43,43 -ہانجی گنڈ,UACA026PS0043.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,44,44 -چاڈورہ اے,UACA026PS0044.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,45,45 -چاڈورہ بی,UACA026PS0045.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,46,46 -چاڈورہ بی ایک,UACA026PS0046.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,47,47 -ہُسی پورہ,UACA026PS0047.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,48,48 -دولت پورہ,UACA026PS0048.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,49,49 -قیصر مولہ,UACA026PS0049.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,50,50 -آون پورہ,UACA026PS0050.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,51,51 -واتھورہ اے,UACA026PS0051.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,52,52 -واتھورہ بی,UACA026PS0052.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,53,53 -واتھورہ سی,UACA026PS0053.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,54,54 -واتھورا کی,UACA026PS0054.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,55,55 -زالواہ,UACA026PS0055.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,56,56 -گوپال پورہ اے,UACA026PS0056.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,57,57 -گوپال پورہ بی,UACA026PS0057.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,58,58 -گوپال پورا بی,UACA026PS0058.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,59,59 -ڈونی واری,UACA026PS0059.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,60,60 -دونیواری بی,UACA026PS0060.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,61,61 -ملک گنڈ,UACA026PS0061.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,62,62 -زنی پورہ,UACA026PS0062.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,63,63 -کرالپورہ اے,UACA026PS0063.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,64,64 -کرالپورہ بی,UACA026PS0064.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,65,65 -کرالپورہ سی,UACA026PS0065.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,66,66 -کرالپورہ  ایف,UACA026PS0066.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,67,67 -کرالپورہ ڈی,UACA026PS0067.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,68,68 -کرالپورہ ای,UACA026PS0068.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,69,69 -دھرم بوگ اے,UACA026PS0069.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,70,70 -درمبوگھ سی,UACA026PS0070.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,71,71 -دھرم بوگ بی,UACA026PS0071.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,72,72 -چھاترگام اے,UACA026PS0072.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,73,73 -چھاترگام بی,UACA026PS0073.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,74,74 -چھاترگام سی,UACA026PS0074.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,75,75 -چھاترگام ڈی,UACA026PS0075.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,76,76 -ڈانگر پورہ,UACA026PS0076.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,77,77 -کوٹھی پورہ,UACA026PS0077.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,78,78 -چک نمبر ۱ چک بدری ناتھ,UACA026PS0078.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,79,79 -چک نمبر ۲ چک بدری ناتھ,UACA026PS0079.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,80,80 -چک پورہ کلاں,UACA026PS0080.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,81,81 -چکپورا کلاں بی,UACA026PS0081.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,82,82 -کنہ ہامہ اے,UACA026PS0082.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,83,83 -کنہ ہامہ بی,UACA026PS0083.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,84,84 -کنہ ہامہ سی,UACA026PS0084.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,85,85 -بی کے پورہ اے,UACA026PS0085.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,86,86 -بی کے پورہ بی,UACA026PS0086.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,87,87 -بی کے پورہ سی,UACA026PS0087.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,88,88 -بی کے پورہ ڈی,UACA026PS0088.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,89,89 -گنڈ چک پورہ,UACA026PS0089.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,90,90 -مانچھواہ اے,UACA026PS0090.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,91,91 -مانچھواہ بی,UACA026PS0091.pdf
Urdu,4,بڈگام- 4   ,26,26-چاڑورہ,92,92 -باغِ مہتاب اے,UACA026PS0092.pdf
