constituency_name,part_no,poll_station_name,area_covered,file_name_en,file_name_ta
KALAPET,12/23,"GOVT. PRIMARY SCHOOL, ANNE BESANT NAGAR, NAVARKULAM, PUDUCHERRY-605008

","MARIAMMAN KOIL STREET, NAVARKULAM, PUDUCHERRY-605008

SARAVANA NAGAR, NAVAKKULAM, PUDUCHERRY-605008

ANNE BESANT NAGAR, NAVARKULAM, PUDUCHERRY-605008

CHINNAKANNU NAGAR, NAVARKULAM, PUDUCHERRY-605008

GANAPATHI NAGAR, NAVAKKULAM, PUDUCHERRY-605008

ANGALAMMAN KOIL STREET, NAVAKKULAM, PUDUCHERRY-605008

MULLAI STREET, NAVAKKULAM, PUDUCHERRY-605008

FIRST CROSS STREET, VISVESWARAN NAGAR, NAVARKULAM, PUDUCHERRY-605008

BHARATHIAR STREET, AGATHIAR NAGAR, NAVARKULAM, PUDUCHERRY-8

MAHATMA GANDHI STREET, NAVARKULAM, PUDUCHERRY-605008

GURUSITHANANDA SAMY NAGAR, NAVARKULAM, PUDUCHERRY-605008

MOTHILAL NEHRU NAGAR, NAVARKULAM, PUDUCHERRY-605008

ANNAI NAGAR, NAVARKULAM, PUDUCHERRY-605008

RAJAJI STREET, NAVARKULAM, PUDUCHERRY-605008

RAJIVGANDHI STREET, NAVARKULAM, PUDUCHERRY-605008

THIRD  CROSS STREET, ANNAI NAGAR, NAVARKULAM, PUDUCHERRY-605 008 

OVERSEAS ELECTORS",eng_12_23.pdf,tam_12_23.pdf
KALAPET,12/24,"SRI SIVA VISHNU MAHAL, 100 - FEET ROAD, BHARATHI NAGAR, LAWSPET, PUDUCHERRY-605008

","MAIN ROAD, BHARATHI NAGAR,  KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

FIRST CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET, PUDUCHERRY-605008

SECOND CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET, PUDUCHERRY-605008

THIRD CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET, PUDUCHERRY-605008

FOURTH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  PUDUCHERRY-605008

5TH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

SIXTH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

SEVENTH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET, PUDUCHERRY-605008

EIGHTH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET, PUDUCHERRY-605008

NINTH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET, PUDUCHERRY-605008

11TH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET,  PUDUCHERRY-605008

12TH CROSS STREET, BHARATHI NAGAR, KARUVADIKUPPAM,  LAWSPET,  PUDUCHERRY-605008

JEYARAM GARDEN, LAWSPET, PUDUCHERRY-605008",eng_12_24.pdf,tam_12_24.pdf
KALAPET,12/25,"GOVT. PRIMARY SCHOOL  - OLD BUILDING, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

","MUTHUMARIAMMAN KOIL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

EDAYANCHAVADY STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

BHARATHINAGAR MAIN ROAD, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

FIRST STREET, SITHANANDA NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

2ND STREET, SITHANANDA NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

LAWSPET MAIN ROAD, BHARATHI NAGAR, LAWSPET, PUDUCHERRY-605008

100 - FEET ROAD, BHARATHI NAGAR, LAWSPET, PUDUCHERRY-605008

BHARATHI NAGAR EXTN., LAWSPET, PUDUCHERRY-605008

VIVEKANANDA STREET, SITHANANDA NAGAR, PUDUCHERRY-605008",eng_12_25.pdf,tam_12_25.pdf
KALAPET,12/26,"SRI LAKSHMI HAYAKRIVAR ENGLISH HIGH SCHOOL, GANGAIAMMAN KOIL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

","PONNIAMMAN KOIL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

C THOPPU, KARUVADIKUPPAM, PUDUCHERRY-605008

SCHOOL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

METTU STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

EDAYANCHAVADY ROAD, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008",eng_12_26.pdf,tam_12_26.pdf
KALAPET,12/27,"GOVT. PRIMARY SCHOOL  - OLD BUILDING, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

","VELLAVARI STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

VINAYAGAR KOIL STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

VETERINARY HOSPITAL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

FIRST CROSS STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

SECOND CROSS STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

THIRD CROSS STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

FOURTH CROSS STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

OVERSEAS ELECTORS",eng_12_27.pdf,tam_12_27.pdf
KALAPET,12/28,"GOVT. PRIMARY SCHOOL  - NEW BUILDING, SCHOOL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

","GANGAIAMMAN KOIL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

THIDEER NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

MARIAMMAN KOIL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

SCHOOL STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

TAMILOLI STREET, MAJOR  SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

ODAI STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

KAMBAN STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

FIFTH CROSS STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

SIXTH CROSS STREET, MAJOR SARAVANAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008",eng_12_28.pdf,tam_12_28.pdf
KALAPET,12/29,"MARUTI MARTICULATION SCHOOL, KAP NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

","NARIKURAVAR COLONY, KARUVADIKUPPAM, PUDUCHERRY-605008

THIAGI RANGANATHAN STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

KUMARAN STREET, LAKSHMI NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

KATTABOMMAN STREET, LAKSHMI NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

EDISON STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

KARUMARIAMMAN KOIL STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

M.G.R. STREET, LAKSHMI NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

KABILAR STREET, LAKSHMI NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

BHARATHI STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

LAKSHMI NAGAR EXTENSION, KARUVADIKUPPAM, PUDUCHERRY-605008

BHARATHIDASAN STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

NETHAJI STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

FIRST STREET, LAKSHMI NAGAR,  KARUVADIKUPPAM, PUDUCHERRY-605008

II-STREET, LAKSHMI NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

PERIAPALAYATHAMAN KOIL STREET, KARUVADIKUPPAM, PUDUCHERRY-605008

KAP NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

ODAI STREET, KARUVADIKUPPAM,LAKSHMI NAGAR, PUDUCHERRY-605008

PAZHANGUDIYINAR COLONY, KARUVADIKUPPAM, PUDUCHERRY-605008

MANAKULAVINAYAGAR STREET, LAKSHMI NAGAR EXTN., KARUVADIKUPPAM, PUDUCHERRY-605008

SABTHAGIRI NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

MAYOR NARAYANASAMY NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

VARADARAJAPILLAI NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

KAMBAR STREET, LAKSHMI NAGAR EXTENSION, KARUVADIKUPPAM, PUDUCHERRY-605008",eng_12_29.pdf,tam_12_29.pdf
KALAPET,12/30,"MARUTI MARTICULATION SCHOOL, KAP NAGAR, KARUVADIKUPPAM, PUDUCHERRY-605008

","NAGAMMAL KOIL STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

NAGAMMAN NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

TEACHER STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

1ST CROSS STREET, SHANMUGA NAGAR,  KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

2ND CROSS STREET, SHANMUGA NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

SHANMUGA NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

MUTHAMIZH STREET, SHANMUGA NAGAR, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

SENTHAMIZH STREET, SHANMUGA NAGAR, KARUVADIKUPPAM,  LAWSPET, PUDUCHERRY-605008

APPASAMY STREET, KARUVADIKUPPAM, LAWSPET, PUDUCHERRY-605008

OVERSEAS ELECTORS",eng_12_30.pdf,tam_12_30.pdf
MUTHIALPET,13/01,"BHARATHIDASAN GOVT. COLLEGE FOR WOMEN, MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

","THULUKANATHAMMAN KOIL STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

THULUKANATHAMMAN KOIL 1ST CROSS STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

THULUKANATHAMMAL KOIL 2ND CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

PONNIAMMAN KOIL STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL (MAIN), THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

1ST CROSS, SEBESTHIAR KOIL STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 1ST CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 2ND CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 3RD CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBESTHIAR KOIL 4TH CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET (5TH CROSS) , THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

KUNNAIYAR THOTTAM, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

CENTRAL EXCISE QUARTERS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

BHARATHI STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SARDAR VALLABHAI PATEL SALAI, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

INCOME TAX QUARTERS, THIRUVALLUVAR NAGAR, PUDUCHERRY - 605 003",eng_13_01.pdf,tam_13_01.pdf
MUTHIALPET,13/02,"BHARATHIDASAN GOVT. COLLEGE FOR WOMEN, MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

","ARASAMARATHU GENGAIAMMAN KOIL STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

CHETTIKULAM STREET (THANKOOR THOTTAM), THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

CHETTIKULAM STREET (MAIN), THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

CHETTY KULAM STREET 1ST CROSS, T. V. NAGAR, PUDUCHERRY-605003

CHETTIKUALAM STREET 2ND CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

ANTHONIAR KOIL STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 6TH CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 7TH CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 8TH CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 9TH CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 10TH CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

SEBASTHIAR KOIL STREET 11TH CROSS, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

PUDHUPALAYAM , THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

MADURAIVEERAN KOIL STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003

PUDHU STREET, THIRUVALLUVAR NAGAR, PUDUCHERRY-605003",eng_13_02.pdf,tam_13_02.pdf
MUTHIALPET,13/03,"BHARATHIDASAN GOVT. COLLEGE FOR WOMEN, MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

","MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

SALAIMARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

SENGUNDAR CHATTIRAM, MUTHIALPET, PUDUCHERRY-605003

RANGAVILAS THOTTAM, MUTHIALPET, PUDUCHERRY-605003

RANGAVILAS THOTTAM, PUDHU STREET, MUTHIALPET, PUDUCHERRY-605003

FIRST CROSS STREET, GANAPATHY NAGAR, MUTHIALPET, PUDUCHERRY-605003

II-CROSS STREET,  GANAPATHY NAGAR, MUTHIALPET, PUDUCHERRY-605003

VELAYUTHAMPILLAI THOTTAM, MUTHIALPET, PUDUCHERRY-605003

M.S. AGRAHARAM, MUTHIALPET, PUDUCHERRY-605003

KUDAI COMPANY STREET, MUTHIALPET, PUDUCHERRY-605003

DR. ABDUL KALAM STREET, RANGAVILAS THOTTAM,  MUTHIALPET, PUDUCHERRY-605003",eng_13_03.pdf,tam_13_03.pdf
MUTHIALPET,13/04,"VASAVI INTERNATIONAL SCHOOL, MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

","FIRST CROSS STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

SECOND STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

THIRD STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

6TH CROSS STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

SUBRAMANIAR KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

PILLAIYAR KOIL STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

ANGALAMMAN KOIL STREET (ODD: 19-65, EVEN: 30-64), MUTHIALPET, PUDUCHERRY-605003

LOGAMUTHU MARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

SATHEESH GARDEN, MUTHIAMUDALIAR STREET, MUTHIALPET, PUDUCHERRY-605003

7TH CROSS STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

8TH CROSS STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003",eng_13_04.pdf,tam_13_04.pdf
MUTHIALPET,13/05,"VASAVI INTERNATIONAL SCHOOL, MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

","FIRST CROSS STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

SECOND CROSS STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

THIRD CROSS STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

FOURTH CROSS STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

NAGAMMAL KOIL STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

FOURTH STREET, ANGALAMMAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

FIFTH STREET, ANGALAMMAN NAGAR, PUDUCHERRY-605003",eng_13_05.pdf,tam_13_05.pdf
MUTHIALPET,13/06,"VASAVI INTERNATIONAL SCHOOL, MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

","NOTHIER THOTTAM, MUTHIALPET, PUDUCHERRY-605003

MARIAMMAN KOIL STREET, MANJINY NAGAR, MUTHIALPET, PUDUCHERRY-605003

NATESAGRAMANI THOTTAM, MUTHIALPET, PUDUCHERRY-605003

BAJANAI MADAM STREET (EAST), MUTHIALPET, PUDUCHERRY-605003",eng_13_06.pdf,tam_13_06.pdf
MUTHIALPET,13/07,"VASAVI INTERNATIONAL SCHOOL, MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

","SAGAYAMATHA STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

BHARATHAMATHA STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

SAGAYATHAI STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

ANNEBESANT STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

MASIMAGAM STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

KAMARAJAR STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003

AKKASAMY MADAM STREET  (EVEN NO.24 TO 100), MUTHIALPET, PUDUCHERRY-605003

KALAIVANAR STREET, V.O.C. NAGAR, MUTHIALPET, PUDUCHERRY-605003",eng_13_07.pdf,tam_13_07.pdf
MUTHIALPET,13/08,"FATHIMA HF. SEC. SCHOOL  - NORTHERN  WING, SAINT ROSARIO STREET, MUTHIALPET, PUDUCHERRY-605003

","POOKARA STREET, MUTHIALPET, PUDUCHERRY-605003

POOKARA STREET (NORTH TO SOUTH), MUTHIALPET, PUDUCHERRY-605003

AMBALAVANAR NAGAR, MUTHIALPET, PUDUCHERRY-605003

POLICE QUARTERS, VELAYUTHAMPILLAI THOTTAM, PUDUCHERRY-605003

MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

VELAYUTHAMPILLAI STREET, MUTHIALPET, PUDUCHERRY-605003

RAMAKRISHNA NAGAR, MUTHIALPET,                            PUDUCHERRY-605003

RAJASAKTHI VINAYAGAR KOIL STREET, MUTHIALPET, PUDUCHERRY-605003",eng_13_08.pdf,tam_13_08.pdf
MUTHIALPET,13/09,"FATHIMA HF. SEC. SCHOOL  - SOUTHERN  WING, SAINT ROSARIO STREET, MUTHIALPET, PUDUCHERRY-605003

","OTHAVADAI STREET, MUTHIALPET, PUDUCHERRY-605003

OTHAVADAI SANDHU, MUTHIALPET, PUDUCHERRY-605003

BAJANAI MADAM STREET (WEST), MUTHIALPET, PUDUCHERRY-605003

MUTHAIYA MUDALIAR STREET, MUTHIALPET, PUDUCHERRY-605003

PUDHU STREET, MUTHIALPET, PUDUCHERRY-605003",eng_13_09.pdf,tam_13_09.pdf
MUTHIALPET,13/10,"FATHIMA HF. SEC. SCHOOL  - MAIN BUILDING, SAINT ROSARIO STREET, MUTHIALPET, PUDUCHERRY-605003

","MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

SAINT ROSARIO STREET, MUTHIALPET, PUDUCHERRY-605003

ARUNAGIRI CHETTIAR STREET, MUTHIALPET, PUDUCHERRY-605003

KEEZHSEVARAYAPET, MUTHIALPET, PUDUCHERRY-605003

CHEVARAYAPET, MUTHIALPET, PUDUCHERRY-605003

SUBRAMANIAR KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

EZHAIMARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003",eng_13_10.pdf,tam_13_10.pdf
MUTHIALPET,13/11,"RAJA HIGHER SECONDARY SCHOOL  - MAIN BUILDING, EZHAIMARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

","SUNDARAVINAYAGARPET - FIRST STREET, MUTHIALPET, PUDUCHERRY-605003

SUNDARAVINAYAGARPET - 2ND STREET, MUTHIALPET, PUDUCHERRY-605003

SUNDARAVINAYAGARPET, MUTHIALPET, PUDUCHERRY-605003

VISWANATHAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

THIRUNAVUKKARASAR STREET,VISWANATHAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

THIRUVALLUVAR STREET, VISWANATHAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

SEKIZHAR STREET,  VISWANATHAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

SUNDARAR STREET, VISWANATHAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

THIRUGNANASAMBANDAR STREET, VISWANATHAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

MANICKAVASAGAR STREET, VISWANATHAN NAGAR, MUTHIALPET, PUDUCHERRY-605003

KARUVADIKUPPAM MAIN ROAD, MUTHIALPET, PUDUCHERRY-605003",eng_13_11.pdf,tam_13_11.pdf
MUTHIALPET,13/12,"RAJA HIGHER SECONDARY SCHOOL  - NEW BUILDING, EZHAIMARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

","VELLAVARI STREET, MUTHIALPET, PUDUCHERRY-605003

MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

EZHAIMARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

KARUVADIKUPPAM SALAI, MUTHIALPET, PUDUCHERRY-605003

MANIKAMUDALIAR  STREET, MUTHIALPET, PUDUCHERRY-605003

DEBASANPETTAI, MUTHIALPET, PUDUCHERRY-605003

DEBASANPET CHINNA SANDHU, MUTHIALPET, PUDUCHERRY-605003

2ND CROSS STREET, DEBASANPET, MUTHIALPET, PUDUCHERRY-605003

PERUMALKOIL THOTTAM, MUTHIALPET, PUDUCHERRY-605003

LOTUS APPARTMENT, KARUVADIKUPPAM  SALAI,  MUTHIALPET, PUDUCHERRY 605 003

LOUIS KANNAIYA AVENUE, MUTHIALPET, PUDUCHERRY 605003",eng_13_12.pdf,tam_13_12.pdf
MUTHIALPET,13/13,"RAJA HIGHER SECONDARY SCHOOL  - NEW BUILDING, EZHAIMARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

","SAINT SIMON PET, MUTHIALPET, PUDUCHERRY-605003

CARMEL MADAM STREET, MUTHIALPET, PUDUCHERRY-605003

VINAYAGAR KOIL STREET, SAINT SIMON PET, PUDUCHERRY-605003

LOURDHUVILLE NAGAR, MUTHIALPET, PUDUCHERRY-605003

MANIKAMUDALIAR THOTTAM FIRST CROSS STREET, MUTHIALPET, PUDUCHERRY-605003

MANIKAMUDALIAR THOTTAM, 2ND CROSS STREET, MUTHIALPET, PUDUCHERRY-605003

THIRD CROSS STREET, MANIKAMUDALIAR THOTTAM, PUDUCHERRY-605003

MAHATMA GANDHI STREET, MUTHIALPET, PUDUCHERRY-605003

2ND CROSS STREET, CARMEL MADAM, MUTHIALPET, PUDUCHERRRY-605003.",eng_13_13.pdf,tam_13_13.pdf
MUTHIALPET,13/14,"ST. JOSEPH GOVT. AIDED HIGH SCHOOL, SAINT ROSARIO STREET, MUTHIALPET, PUDUCHERRY-605003

","DHANAKODIAMMAN PETTAI, MUTHIALPET, PUDUCHERRY-605003

MUTHAIYA MUDALIAR STREET, MUTHIALPET, PUDUCHERRY-605003

PERUMAL KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

PONNAMBALA MUDALIAR STREET, MUTHIALPET, PUDUCHERRY-605003

EZHAIMARIAMMAN KOIL STREET, MUTHIALPET, PUDUCHERRY-605003

BHARATHIDASAN STREET  (ODD:19-119; EVEN:20-136), MUTHIALPET, PUDUCHERRY-605003

SUBHARGRAHA APPARTMENTS, BHARATHIDASAN STREET, MUTHIALPET, PUDUCHERRY 605003",eng_13_14.pdf,tam_13_14.pdf
MUTHIALPET,13/15,"GOVT. PRIMARY SCHOOL, PONNIAMMAN KOIL STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

","PONNIAMMAN KOIL STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

PONNIAMMAN KOIL STREET (SEASHORE), SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

SINGARAVELAR 2ND STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

SINGARAVELAR 3RD STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

SINGARAVELAR 4TH STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

SINGARAVELAR 5TH STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

SINGARAVELAR 6TH STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY - 605003

TSUNAMI QUARTERS, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY 605003

KAMARAJAR STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY 605003

TSUNAMI QUARTERS, SOLAI NAGAR(SOUTH), MUTHIALPET,",eng_13_15.pdf,tam_13_15.pdf
MUTHIALPET,13/16,"SINNATHA GOVT. GIRLS HIGHER SECONDARY SCHOOL, SOLAINAGAR STREET, MUTHIALPET, PUDUCHERRY-605003

","MUTHUMARIAMMAN KOIL STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

PADASALAI STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003

MARIAMMAN KOIL STREET, SOLAI NAGAR, MUTHIALPET, PUDUCHERRY-605003",eng_13_16.pdf,tam_13_16.pdf
